id,pred
3897,отсутствие бренда
3898,берег
3899,стм
3900,отсутствие бренда
3901,отсутствие бренда
3902,отсутствие бренда
3903,доброфлот
3904,perfect
3905,отсутствие бренда
3906,отсутствие бренда
3907,отсутствие бренда
3908,отсутствие бренда
3909,отсутствие бренда
3910,отсутствие бренда
3911,отсутствие бренда
3912,отсутствие бренда
3913,отсутствие бренда
3914,отсутствие бренда
3915,отсутствие бренда
3916,отсутствие бренда
3917,renault
3918,stayer
3919,орбит
3920,отсутствие бренда
3921,велес
3922,отсутствие бренда
3923,отсутствие бренда
3924,отсутствие бренда
3925,отсутствие бренда
3926,отсутствие бренда
3927,отсутствие бренда
3928,pro
3929,отсутствие бренда
3930,отсутствие бренда
3931,бонди
3932,отсутствие бренда
3933,отсутствие бренда
3934,отсутствие бренда
3935,отсутствие бренда
3936,отсутствие бренда
3937,отсутствие бренда
3938,отсутствие бренда
3939,отсутствие бренда
3940,estel
3941,отсутствие бренда
3942,отсутствие бренда
3943,tytan
3944,кмз
3945,отсутствие бренда
3946,вискас
3947,отсутствие бренда
3948,отсутствие бренда
3949,отсутствие бренда
3950,отсутствие бренда
3951,отсутствие бренда
3952,отсутствие бренда
3953,отсутствие бренда
3954,отсутствие бренда
3955,отсутствие бренда
3956,отсутствие бренда
